,Date,Open,High,Low,Price,Volume
433,2017-08-02,1776.4,1776.4,1760.0,1766.0,297065
434,2017-08-03,1775.35,1776.95,1726.65,1736.0,66870
435,2017-08-04,1737.65,1738.2,1721.8,1732.9,64600
436,2017-08-07,1732.9,1752.05,1720.1,1726.6,53123
437,2017-08-08,1729.9,1733.25,1703.7,1722.75,60405
438,2017-08-09,1713.1,1741.05,1705.6,1731.45,53312
439,2017-08-10,1726.15,1749.15,1701.1,1714.4,403434
440,2017-08-11,1690.0,1706.2,1680.7,1694.15,124657
441,2017-08-14,1700.0,1745.0,1691.6,1714.4,188311
442,2017-08-16,1720.0,1758.35,1719.5,1741.55,1113135
443,2017-08-17,1749.45,1765.0,1721.0,1758.15,93755
444,2017-08-18,1756.35,1757.4,1727.05,1730.0,501623
445,2017-08-21,1740.0,1745.25,1730.0,1738.9,57292
446,2017-08-22,1745.0,1755.45,1736.45,1749.9,93917
447,2017-08-23,1754.0,1768.0,1748.5,1767.1,40509
448,2017-08-24,1766.05,1769.9,1748.0,1750.0,33627
449,2017-08-28,1765.0,1783.55,1758.0,1766.75,73847
450,2017-08-29,1760.0,1763.05,1723.75,1727.85,100495
451,2017-08-30,1730.55,1770.0,1730.55,1759.5,48645
452,2017-08-31,1768.95,1780.0,1746.35,1775.45,85705
453,2017-09-01,1772.65,1772.65,1752.0,1761.9,37968
454,2017-09-04,1760.0,1760.0,1741.95,1755.55,57394
455,2017-09-05,1750.0,1771.9,1750.0,1769.5,31444
456,2017-09-06,1756.4,1776.6,1748.55,1771.1,56801
457,2017-09-07,1773.1,1788.0,1757.8,1778.85,49433
458,2017-09-08,1780.55,1788.9,1771.0,1778.25,34598
459,2017-09-11,1785.0,1795.0,1776.85,1778.05,40911
460,2017-09-12,1784.8,1802.25,1769.35,1797.4,43983
461,2017-09-13,1800.0,1800.0,1773.6,1780.4,27108
462,2017-09-14,1777.3,1778.5,1763.5,1771.45,38090
463,2017-09-15,1759.0,1779.85,1758.55,1770.85,322716
464,2017-09-18,1775.0,1779.1,1763.8,1772.6,34085
465,2017-09-19,1775.0,1777.6,1750.05,1752.85,31111
466,2017-09-20,1749.9,1770.25,1748.35,1766.6,27882
467,2017-09-21,1766.45,1795.0,1763.75,1790.85,56765
468,2017-09-22,1788.45,1788.45,1770.55,1778.0,96442
469,2017-09-25,1781.0,1781.0,1739.0,1752.95,617031
470,2017-09-26,1775.0,1775.0,1728.35,1739.85,145667
471,2017-09-27,1752.45,1752.45,1715.05,1718.95,35084
472,2017-09-28,1718.0,1749.0,1714.15,1733.0,57146
473,2017-09-29,1744.9,1756.95,1728.95,1740.7,119899
474,2017-10-03,1750.0,1767.5,1735.35,1762.0,67270
475,2017-10-04,1761.5,1777.2,1751.15,1777.0,49271
476,2017-10-05,1770.8,1771.0,1748.45,1755.0,53721
477,2017-10-06,1757.5,1765.2,1733.05,1745.8,251407
478,2017-10-09,1740.0,1755.0,1732.0,1749.65,50940
479,2017-10-10,1750.0,1750.0,1737.1,1744.0,51594
480,2017-10-11,1744.8,1761.8,1744.0,1745.0,39171
481,2017-10-12,1753.65,1758.0,1741.55,1754.5,61532
482,2017-10-13,1754.5,1773.5,1754.5,1765.3,199694
483,2017-10-16,1748.0,1778.9,1746.3,1763.9,39521
484,2017-10-17,1762.15,1767.4,1752.55,1764.0,34520
485,2017-10-18,1759.95,1763.95,1749.3,1752.65,34451
486,2017-10-19,1763.8,1763.8,1741.0,1747.45,8557
487,2017-10-23,1748.15,1748.15,1712.75,1720.9,197761
488,2017-10-24,1727.45,1731.15,1714.0,1722.7,305235
489,2017-10-25,1738.8,1738.8,1649.45,1677.9,104382
490,2017-10-26,1670.4,1705.0,1638.2,1688.55,114665
491,2017-10-27,1709.75,1715.2,1685.0,1694.5,37138
492,2017-10-30,1705.0,1722.0,1685.5,1705.5,125660
493,2017-10-31,1713.75,1726.8,1700.0,1707.35,57774
494,2017-11-01,1707.5,1759.9,1703.35,1751.35,95807
495,2017-11-02,1755.5,1769.4,1749.0,1761.5,46428
496,2017-11-03,1761.5,1789.75,1760.85,1775.35,62918
497,2017-11-06,1770.0,1795.0,1767.65,1784.3,39815
498,2017-11-07,1784.0,1804.5,1760.85,1761.0,46829
499,2017-11-08,1764.0,1776.75,1742.1,1746.85,41591
500,2017-11-09,1774.0,1774.0,1706.9,1723.2,144095
501,2017-11-10,1725.05,1725.05,1697.1,1707.75,37495
502,2017-11-13,1725.0,1725.0,1667.55,1671.1,151721
503,2017-11-14,1668.9,1682.0,1659.55,1662.65,72687
504,2017-11-15,1662.25,1675.9,1650.0,1651.9,49053
505,2017-11-16,1657.0,1672.25,1650.0,1672.25,156536
506,2017-11-17,1692.0,1717.75,1687.55,1701.0,104587
507,2017-11-20,1700.0,1706.05,1684.35,1691.9,33842
508,2017-11-21,1724.9,1724.9,1687.8,1689.35,39148
509,2017-11-22,1698.75,1724.9,1695.8,1718.3,52599
510,2017-11-23,1714.2,1721.0,1700.3,1705.0,41415
511,2017-11-24,1709.45,1715.0,1697.3,1710.3,30682
512,2017-11-27,1709.95,1713.9,1699.5,1713.9,86933
513,2017-11-28,1715.0,1734.95,1710.25,1728.9,56333
514,2017-11-29,1730.0,1730.0,1700.0,1702.9,60008
515,2017-11-30,1702.25,1702.25,1673.0,1677.85,72709
516,2017-12-01,1682.15,1684.75,1652.0,1659.25,71161
517,2017-12-02,1650.0,1659.25,1650.0,1659.25,5513
518,2017-12-04,1657.0,1685.0,1657.0,1680.0,533402
519,2017-12-05,1678.0,1689.95,1665.5,1678.75,96185
520,2017-12-06,1686.0,1686.0,1642.0,1648.95,152527
521,2017-12-07,1651.05,1660.0,1644.35,1656.15,98941
522,2017-12-08,1657.0,1687.8,1657.0,1678.8,128054
523,2017-12-11,1688.0,1716.7,1688.0,1713.2,110573
524,2017-12-12,1705.0,1714.9,1698.2,1710.55,44130
525,2017-12-13,1702.0,1716.15,1688.25,1697.45,623058
526,2017-12-14,1700.0,1712.0,1683.5,1706.85,4034102
527,2017-12-15,1720.0,1734.0,1715.0,1720.0,59542
528,2017-12-18,1727.95,1740.0,1681.05,1712.05,82694
529,2017-12-19,1733.0,1733.0,1705.05,1709.7,90381
530,2017-12-20,1719.0,1719.0,1690.4,1692.9,119554
531,2017-12-21,1708.8,1709.75,1694.5,1702.15,40909
532,2017-12-22,1707.95,1716.8,1697.5,1708.35,37363
533,2017-12-26,1714.0,1720.0,1702.0,1709.1,68714
534,2017-12-27,1715.0,1716.3,1702.0,1703.0,18119
535,2017-12-28,1710.0,1715.05,1690.0,1694.5,35369
536,2017-12-29,1699.0,1712.8,1699.0,1710.4,63142
537,2018-01-01,1712.0,1712.0,1681.95,1687.35,43178
538,2018-01-02,1693.0,1705.5,1687.05,1702.05,32576
539,2018-01-03,1706.9,1711.5,1695.5,1698.65,323416
540,2018-01-04,1707.05,1710.0,1692.0,1708.4,21298
541,2018-01-05,1709.9,1730.8,1705.75,1725.95,1209618
542,2018-01-08,1730.0,1744.0,1729.9,1738.0,463277
543,2018-01-09,1745.0,1747.75,1726.0,1736.5,23697
544,2018-01-10,1735.0,1738.45,1722.0,1722.0,18477
545,2018-01-11,1726.0,1746.0,1725.0,1742.5,31513
546,2018-01-12,1744.0,1764.5,1742.7,1750.55,71383
547,2018-01-15,1784.0,1885.7,1779.7,1869.95,1446765
548,2018-01-16,1873.4,1873.4,1839.3,1848.7,87480
549,2018-01-17,1844.0,1867.4,1843.0,1859.95,767051
550,2018-01-18,1880.0,1917.0,1873.1,1897.0,1045910
551,2018-01-19,1910.9,1912.05,1891.8,1900.45,2620405
552,2018-01-22,1911.8,1924.7,1864.0,1869.9,459105
553,2018-01-23,1875.5,1896.2,1870.05,1884.95,676606
554,2018-01-24,1890.0,1918.95,1887.05,1907.95,2828733
555,2018-01-25,1910.0,1921.7,1875.45,1902.55,478469
556,2018-01-29,1910.0,1982.0,1910.0,1953.25,1066863
557,2018-01-30,1972.0,1972.0,1926.9,1933.25,325789
558,2018-01-31,1934.5,1962.8,1918.85,1955.55,84913
559,2018-02-01,1967.0,1974.1,1934.7,1969.9,104081
560,2018-02-02,1940.0,1942.4,1895.0,1903.3,120692
561,2018-02-05,1870.0,1885.0,1817.5,1825.95,185762
562,2018-02-06,1767.0,1809.0,1760.0,1788.9,125326
563,2018-02-07,1801.0,1801.4,1770.0,1784.9,107040
564,2018-02-08,1790.0,1834.0,1790.0,1811.4,748021
565,2018-02-09,1782.0,1782.6,1765.0,1773.2,94554
566,2018-02-12,1780.0,1812.7,1763.2,1812.6,253225
567,2018-02-14,1820.0,1831.0,1806.45,1810.0,44319
568,2018-02-15,1820.0,1848.9,1819.0,1830.0,231378
569,2018-02-16,1841.95,1841.95,1807.0,1823.6,416945
570,2018-02-19,1825.0,1827.5,1802.5,1818.0,26733
571,2018-02-20,1826.0,1838.0,1802.5,1809.15,36292
572,2018-02-21,1824.95,1829.9,1812.05,1824.1,342235
573,2018-02-22,1816.4,1825.0,1809.0,1817.75,1182059
574,2018-02-23,1818.0,1827.1,1817.15,1822.5,572242
575,2018-02-26,1824.55,1851.0,1823.0,1842.75,63474
576,2018-02-27,1850.0,1850.0,1819.5,1824.1,41767
577,2018-02-28,1816.1,1829.0,1803.1,1814.75,381334
578,2018-03-01,1808.0,1818.95,1804.0,1812.65,62314
579,2018-03-05,1811.2,1811.2,1780.4,1790.0,334340
580,2018-03-06,1800.0,1819.65,1752.15,1762.05,149059
581,2018-03-07,1771.0,1782.0,1758.5,1761.85,114916
582,2018-03-08,1772.0,1802.3,1772.0,1796.5,268479
583,2018-03-09,1805.0,1834.4,1801.5,1813.5,49790
584,2018-03-12,1830.0,1861.45,1829.2,1855.0,77576
585,2018-03-13,1854.5,1879.9,1852.85,1863.25,77483
586,2018-03-14,1859.75,1863.25,1838.2,1846.3,40774
587,2018-03-15,1847.0,1848.05,1827.6,1833.95,397640
588,2018-03-16,1828.6,1829.0,1784.5,1829.0,3
589,2018-03-19,1799.0,1805.0,1770.0,1779.75,122421
590,2018-03-20,1770.0,1806.4,1770.0,1800.0,170821
591,2018-03-21,1820.0,1830.0,1804.35,1818.0,347168
592,2018-03-22,1818.8,1837.5,1803.1,1812.45,120541
593,2018-03-23,1785.7,1799.0,1776.9,1785.0,6
594,2018-03-26,1782.0,1836.0,1778.0,1832.6,1087019
595,2018-03-27,1838.5,1838.5,1815.0,1821.95,101053
596,2018-03-28,1825.0,1831.4,1812.95,1827.0,67435
597,2018-04-02,1835.0,1852.45,1829.0,1836.3,18726
598,2018-04-03,1833.0,1845.0,1817.0,1830.1,33073
599,2018-04-04,1830.0,1830.0,1794.0,1803.25,68830
600,2018-04-05,1820.0,1830.0,1813.35,1822.7,26927
601,2018-04-06,1826.0,1837.6,1820.9,1826.9,22529
602,2018-04-09,1832.2,1846.2,1828.6,1834.0,18602
603,2018-04-10,1845.0,1849.7,1817.8,1824.65,22442
604,2018-04-11,1822.05,1826.55,1804.9,1813.7,228474
605,2018-04-12,1814.0,1831.0,1805.5,1826.0,19071
606,2018-04-13,1830.0,1843.0,1823.95,1840.6,466750
607,2018-04-16,1834.7,1874.5,1834.7,1870.7,37102
608,2018-04-17,1875.0,1896.9,1863.75,1889.95,153985
609,2018-04-18,1899.9,1899.9,1872.75,1882.0,20587
610,2018-04-19,1900.0,1900.0,1854.5,1867.95,453706
611,2018-04-20,1865.85,1871.35,1831.55,1831.65,879625
612,2018-04-23,1847.0,1847.0,1828.05,1831.0,30396
613,2018-04-24,1836.75,1869.0,1836.75,1855.0,317702
614,2018-04-25,1857.55,1857.55,1840.4,1853.0,71057
615,2018-04-26,1850.0,1859.8,1843.4,1855.95,85333
616,2018-04-27,1853.0,1860.9,1840.3,1855.95,277531
617,2018-04-30,1860.0,1892.0,1860.0,1884.65,75155
618,2018-05-02,1895.0,1913.8,1872.2,1910.5,91522
619,2018-05-03,1917.4,1930.0,1908.25,1915.0,497261
620,2018-05-04,1925.0,1934.55,1902.55,1905.05,395100
621,2018-05-07,1912.05,1918.4,1900.75,1914.0,31953
622,2018-05-08,1919.0,1920.0,1895.65,1904.8,530093
623,2018-05-09,1890.0,1905.0,1882.25,1903.6,40237
624,2018-05-10,1900.05,1907.55,1892.2,1901.0,34761
625,2018-05-11,1900.0,1926.7,1900.0,1924.35,36942
626,2018-05-14,1922.55,1935.85,1920.05,1931.0,480898
627,2018-05-15,1929.0,1941.45,1920.95,1925.0,39738
628,2018-05-16,1922.0,1929.45,1908.2,1910.25,30942
629,2018-05-17,1918.9,1918.9,1869.0,1875.05,49963
630,2018-05-18,1875.75,1880.0,1853.15,1857.25,31161
631,2018-05-21,1855.0,1857.0,1815.5,1820.15,67305
632,2018-05-22,1820.15,1829.4,1798.95,1810.0,38592
633,2018-05-23,1804.95,1807.05,1780.0,1783.9,31986
634,2018-05-24,1794.95,1813.5,1790.0,1806.05,218534
635,2018-05-25,1810.0,1828.0,1796.9,1818.8,335347
636,2018-05-28,1825.0,1835.0,1821.35,1830.35,22582
637,2018-05-29,1830.0,1830.0,1805.0,1810.15,25074
638,2018-05-30,1824.9,1824.9,1782.0,1792.9,37998
639,2018-05-31,1810.0,1835.05,1797.75,1828.5,624575
640,2018-06-01,1832.0,1855.9,1825.0,1843.35,52175
641,2018-06-04,1860.5,1870.75,1825.0,1832.7,668041
642,2018-06-05,1833.15,1850.0,1820.1,1847.05,18144
643,2018-06-06,1847.05,1860.45,1837.85,1854.65,16108
644,2018-06-07,1865.0,1872.95,1853.25,1853.25,34846
645,2018-06-08,1860.0,1860.7,1828.0,1840.2,36222
646,2018-06-11,1840.5,1849.95,1831.8,1836.0,23551
647,2018-06-12,1843.0,1855.0,1836.85,1852.95,19452
648,2018-06-13,1853.0,1855.0,1827.05,1835.85,27580
649,2018-06-14,1838.0,1838.0,1826.2,1833.35,28138
650,2018-06-15,1842.95,1862.65,1827.8,1831.75,26565
651,2018-06-18,1832.0,1834.5,1820.0,1822.8,21020
652,2018-06-19,1821.15,1837.25,1816.0,1827.1,32023
653,2018-06-20,1834.1,1850.0,1829.15,1849.5,568451
654,2018-06-21,1863.35,1872.75,1845.6,1853.0,50594
655,2018-06-22,1855.0,1908.45,1855.0,1902.4,54655
656,2018-06-25,1911.6,1911.6,1885.35,1900.0,44872
657,2018-06-26,1891.0,1921.9,1888.65,1918.5,55237
658,2018-06-27,1920.0,1935.0,1896.9,1910.0,36630
659,2018-06-28,1905.7,1912.75,1865.8,1879.05,47494
660,2018-06-29,1892.45,1911.5,1877.0,1907.35,33357
661,2018-07-02,1914.95,1915.45,1879.0,1886.2,21180
662,2018-07-03,1905.5,1905.5,1876.6,1883.45,20700
663,2018-07-04,1882.0,1927.1,1882.0,1921.0,31527
664,2018-07-05,1925.0,1936.95,1908.35,1927.0,33330
665,2018-07-06,1931.0,1938.15,1905.4,1910.1,30148
666,2018-07-09,1929.0,1929.0,1901.6,1909.7,131206
667,2018-07-10,1913.6,1944.0,1904.5,1939.2,45532
668,2018-07-11,1944.95,1959.95,1920.0,1920.1,275946
669,2018-07-12,1939.0,1978.9,1935.8,1961.75,86910
670,2018-07-13,1964.05,1979.0,1943.25,1979.0,39979
671,2018-07-16,1990.0,1996.9,1972.4,1991.55,34247
672,2018-07-17,1992.0,1994.95,1968.0,1993.95,39456
673,2018-07-18,2005.1,2023.9,2000.5,2008.25,67524
674,2018-07-19,2002.0,2004.75,1977.0,1990.0,45350
675,2018-07-20,1981.45,1981.45,1957.5,1975.2,31668
676,2018-07-23,1972.85,1987.95,1961.0,1966.5,135413
677,2018-07-24,1970.0,1984.05,1965.0,1980.0,29589
678,2018-07-25,1991.0,2011.0,1985.3,2000.4,60129
679,2018-07-26,2007.0,2035.0,1996.55,2023.8,35972
680,2018-07-27,2032.0,2048.0,2024.0,2040.0,48446
681,2018-07-30,2047.95,2051.0,2013.15,2028.05,86234
682,2018-07-31,2020.0,2020.0,1972.0,1994.75,124861
683,2018-08-01,1989.0,1996.0,1958.9,1970.05,1657389
684,2018-08-02,1963.0,1965.25,1928.15,1932.65,95838
685,2018-08-03,1949.8,1980.0,1942.2,1974.35,100547
686,2018-08-06,1987.45,1994.2,1968.3,1972.0,62782
687,2018-08-07,1975.0,1992.75,1970.0,1972.0,46661
688,2018-08-08,1980.25,1987.6,1954.0,1980.8,37716
689,2018-08-09,1989.0,1989.0,1962.5,1977.55,576795
690,2018-08-10,1975.35,1980.0,1952.1,1975.4,604234
691,2018-08-13,1970.0,1970.0,1940.0,1946.2,771898
692,2018-08-14,1975.0,1975.0,1937.5,1941.65,37528
693,2018-08-16,1938.8,1938.8,1888.05,1890.9,1552377
694,2018-08-17,1900.0,1903.2,1881.5,1888.9,188910
695,2018-08-20,1891.3,1923.6,1891.3,1920.05,64441
696,2018-08-21,1927.0,1930.0,1908.1,1912.7,31913
697,2018-08-23,1946.75,1946.75,1900.0,1906.1,156248
698,2018-08-24,1906.25,1920.45,1902.25,1915.0,35882
699,2018-08-27,1919.0,1934.5,1918.7,1927.0,41579
700,2018-08-28,1933.6,1956.35,1927.0,1952.45,48964
701,2018-08-29,1957.0,1969.0,1936.0,1947.0,45817
702,2018-08-30,1951.8,1962.95,1927.25,1933.65,49847
703,2018-08-31,1938.65,1941.2,1911.05,1931.5,45397
704,2018-09-03,1941.2,1949.95,1927.3,1939.9,35492
705,2018-09-04,1941.0,1958.55,1940.0,1955.05,957139
706,2018-09-05,1942.05,1965.05,1923.5,1931.5,1984411
707,2018-09-06,1951.95,1960.0,1928.0,1955.0,38892
708,2018-09-07,1955.0,1955.0,1917.6,1924.9,74629
709,2018-09-10,1920.0,1920.0,1879.5,1883.8,1835663
710,2018-09-11,1880.0,1881.85,1860.6,1871.0,352393
711,2018-09-12,1880.95,1884.9,1856.75,1877.3,35482
712,2018-09-14,1893.0,1930.0,1882.8,1928.0,68576
713,2018-09-17,1920.0,1920.0,1874.0,1880.4,64151
714,2018-09-18,1884.7,1888.45,1845.35,1856.15,74996
715,2018-09-19,1860.0,1860.7,1825.0,1831.15,57377
716,2018-09-21,1839.05,1872.8,1783.0,1839.1,106243
717,2018-09-24,1840.0,1845.4,1705.0,1721.05,243906
718,2018-09-25,1770.0,1782.8,1714.85,1771.75,409734
719,2018-09-26,1786.0,1804.0,1755.1,1766.2,48673
720,2018-09-27,1777.95,1777.95,1725.05,1729.7,60650
721,2018-09-28,1740.0,1771.0,1740.0,1755.5,95736
722,2018-10-01,1761.45,1817.9,1753.95,1811.05,175718
723,2018-10-03,1804.0,1819.1,1786.0,1800.0,53049
724,2018-10-04,1779.65,1798.0,1743.0,1775.0,83218
725,2018-10-05,1764.15,1775.0,1685.0,1715.15,93538
726,2018-10-08,1689.05,1707.0,1646.85,1670.15,598420
727,2018-10-09,1681.0,1733.5,1673.75,1713.45,92859
728,2018-10-10,1722.4,1765.8,1717.8,1738.7,61316
729,2018-10-11,1680.45,1720.85,1677.2,1685.7,67437
730,2018-10-12,1718.95,1740.85,1694.0,1730.0,38553
731,2018-10-15,1749.0,1764.0,1705.0,1733.95,39963
732,2018-10-16,1737.0,1773.8,1718.55,1757.0,64707
733,2018-10-17,1775.0,1775.0,1729.95,1736.3,36896
734,2018-10-19,1739.0,1761.25,1653.25,1661.3,78749
735,2018-10-22,1685.0,1689.2,1650.4,1660.2,77114
736,2018-10-23,1654.0,1706.65,1650.75,1696.9,197168
737,2018-10-24,1717.9,1747.9,1706.0,1741.0,59401
738,2018-10-25,1729.0,1739.05,1685.1,1693.25,49151
739,2018-10-26,1693.0,1719.5,1676.75,1705.0,131210
740,2018-10-29,1702.35,1705.0,1653.55,1697.55,75750
741,2018-10-30,1700.0,1709.5,1663.85,1670.0,92295
742,2018-10-31,1680.0,1774.7,1680.0,1769.55,756749
743,2018-11-01,1770.1,1795.75,1750.6,1761.7,217885
744,2018-11-02,1783.8,1834.45,1766.8,1822.3,112997
745,2018-11-05,1815.0,1824.0,1775.0,1795.65,97952
746,2018-11-06,1800.25,1814.25,1784.9,1802.0,54976
747,2018-11-07,1815.0,1819.8,1810.0,1810.0,10382
748,2018-11-09,1816.0,1832.6,1780.0,1818.4,44900
749,2018-11-12,1834.4,1837.0,1790.0,1790.05,50401
750,2018-11-13,1801.35,1830.0,1785.5,1824.05,34142
751,2018-11-14,1837.0,1849.45,1830.0,1838.0,34061
752,2018-11-15,1840.0,1857.2,1825.0,1852.2,34207
753,2018-11-16,1860.0,1893.0,1852.0,1883.2,461920
754,2018-11-19,1897.95,1907.0,1872.95,1898.35,44884
755,2018-11-20,1889.95,1901.75,1872.1,1873.55,31275
756,2018-11-21,1878.0,1891.0,1865.0,1867.9,23944
757,2018-11-22,1881.05,1888.0,1867.05,1869.5,23254
758,2018-11-26,1886.1,1891.5,1870.5,1880.2,313565
759,2018-11-27,1885.0,1908.0,1870.5,1904.0,43974
760,2018-11-28,1909.15,1929.0,1907.85,1925.0,58837
761,2018-11-29,1948.5,1964.0,1935.0,1962.85,859385
762,2018-11-30,1970.95,1994.25,1959.4,1983.7,71411
763,2018-12-03,1991.0,2015.0,1952.65,1977.25,153827
764,2018-12-04,1979.85,1983.0,1919.0,1939.2,84981
765,2018-12-05,1929.0,1979.5,1921.7,1973.2,81540
766,2018-12-06,1958.0,1970.0,1935.9,1944.2,242357
767,2018-12-07,1944.0,1964.5,1928.55,1952.25,31234
768,2018-12-10,1940.0,1940.0,1903.0,1909.2,24015
769,2018-12-11,1894.0,1911.25,1857.0,1905.45,73644
770,2018-12-12,1914.0,1945.0,1905.3,1939.2,33104
771,2018-12-13,1949.8,1961.15,1928.15,1941.95,35087
772,2018-12-14,1942.0,1953.65,1900.8,1904.15,67157
773,2018-12-17,1919.0,1963.3,1915.5,1959.15,49669
774,2018-12-18,1954.95,1958.35,1934.0,1953.15,965156
775,2018-12-19,1959.5,1982.4,1950.55,1978.2,41259
776,2018-12-20,1977.0,1982.3,1944.4,1976.25,55553
777,2018-12-21,1976.25,1978.4,1930.85,1949.45,59215
778,2018-12-24,1950.0,1951.25,1896.15,1901.95,55829
779,2018-12-26,1908.0,1941.4,1884.75,1934.45,50607
780,2018-12-27,1951.0,1953.6,1930.1,1946.65,47303
781,2018-12-28,1956.3,1989.0,1953.1,1980.1,61223
782,2018-12-31,1994.0,2000.0,1961.0,1970.0,41872
783,2019-01-01,1973.55,2018.6,1956.0,2009.6,320697
784,2019-01-02,2009.9,2009.9,1963.75,1979.0,90275
785,2019-01-03,1989.0,1989.0,1932.4,1935.8,92500
786,2019-01-04,1940.0,1974.95,1939.9,1971.15,64524
787,2019-01-07,1986.0,1986.0,1965.15,1971.0,98666
788,2019-01-08,2007.0,2007.0,1948.2,1959.25,101713
789,2019-01-09,1965.0,1997.85,1965.0,1993.3,64486
790,2019-01-10,1999.0,1999.0,1971.9,1979.0,4974557
791,2019-01-11,1978.0,2006.85,1973.95,1987.65,67729
792,2019-01-14,1990.0,1990.0,1950.0,1969.3,43054
793,2019-01-15,1976.6,1993.15,1964.65,1990.8,63415
794,2019-01-16,1987.0,1993.45,1966.0,1974.35,38108
795,2019-01-17,1984.7,2007.25,1979.4,2004.25,265156
796,2019-01-18,1991.0,2015.0,1990.0,2008.05,57179
797,2019-01-21,2007.7,2016.25,1983.0,2003.3,73092
798,2019-01-22,2005.75,2005.75,1969.95,1982.6,43430
799,2019-01-23,1980.0,1980.0,1951.0,1957.65,35079
800,2019-01-24,1963.05,1980.0,1942.3,1969.05,103273
801,2019-01-25,1970.15,1990.0,1965.0,1977.6,47171
802,2019-01-28,1975.95,1980.0,1942.0,1948.6,50928
803,2019-01-29,1949.05,1949.05,1896.0,1918.8,113225
804,2019-01-30,1929.8,1929.8,1870.1,1885.5,126899
805,2019-01-31,1886.0,1940.85,1862.05,1923.7,389458
806,2019-02-01,1932.05,1973.05,1932.05,1961.0,183040
807,2019-02-04,1961.05,1982.7,1942.55,1978.0,52914
808,2019-02-05,1971.0,1983.75,1962.15,1978.0,37974
809,2019-02-06,1984.35,1993.15,1976.5,1987.5,42107
810,2019-02-07,1987.15,1990.85,1957.0,1970.55,48042
811,2019-02-08,1960.0,1968.75,1936.2,1943.95,34208
812,2019-02-11,1944.0,1958.4,1936.75,1948.0,45450
813,2019-02-12,1951.0,1955.95,1901.9,1905.6,41943
814,2019-02-13,1909.0,1939.95,1909.0,1925.55,41995
815,2019-02-14,1920.2,1927.75,1894.5,1901.15,29665
816,2019-02-15,1901.15,1901.15,1858.3,1875.2,90291
817,2019-02-18,1875.0,1891.9,1864.0,1874.55,26932
818,2019-02-19,1878.85,1883.7,1846.5,1851.25,56050
819,2019-02-20,1882.9,1882.9,1858.45,1870.9,43734
820,2019-02-21,1875.0,1894.65,1865.2,1891.6,37642
821,2019-02-22,1897.0,1898.4,1877.65,1885.05,209101
822,2019-02-25,1897.95,1900.6,1870.9,1894.85,45140
823,2019-02-26,1878.2,1894.45,1850.0,1853.55,74806
824,2019-02-27,1865.0,1876.8,1821.55,1842.35,87395
825,2019-02-28,1842.35,1853.95,1835.0,1841.75,39049
826,2019-03-01,1848.6,1864.4,1840.0,1859.45,59480
827,2019-03-05,1864.0,1867.95,1840.05,1860.55,75060
828,2019-03-06,1861.0,1889.5,1860.0,1885.2,84225
829,2019-03-07,1897.0,1897.0,1865.45,1879.45,66038
830,2019-03-08,1873.95,1890.0,1870.65,1883.9,299829
831,2019-03-11,1889.7,1903.6,1885.6,1897.3,66049
832,2019-03-12,1910.0,1936.0,1900.6,1931.95,64502
833,2019-03-13,1936.2,1962.8,1924.5,1951.2,95583
834,2019-03-14,1967.1,1974.3,1949.5,1957.85,73771
835,2019-03-15,1913.75,1992.9,1913.75,1977.0,71008
836,2019-03-18,1980.0,1994.8,1956.0,1964.0,59883
837,2019-03-19,1970.2,1978.0,1960.75,1967.85,50072
838,2019-03-20,1975.0,1998.0,1968.5,1987.15,50410
839,2019-03-22,1992.0,2010.2,1971.2,1984.35,60443
840,2019-03-25,1978.8,1978.8,1937.8,1945.75,757306
841,2019-03-26,1948.0,1958.6,1931.0,1945.65,85919
842,2019-03-27,1959.9,1959.9,1906.75,1920.45,103461
843,2019-03-28,1922.5,1950.35,1915.0,1947.05,63053
844,2019-03-29,1949.95,1972.0,1936.35,1967.3,84133
845,2019-04-01,1979.0,1979.0,1937.65,1955.25,707019
846,2019-04-02,1956.5,1998.0,1955.65,1992.5,121651
847,2019-04-03,1997.0,2031.85,1997.0,2012.75,109182
848,2019-04-04,2013.0,2059.0,2010.65,2041.25,96147
849,2019-04-05,2049.7,2062.4,2035.95,2056.45,86742
850,2019-04-08,2065.15,2070.6,2027.0,2053.65,58260
851,2019-04-09,2054.0,2070.0,2040.0,2068.0,46260
852,2019-04-10,2070.0,2070.0,2023.7,2027.4,50753
853,2019-04-11,2031.9,2047.0,2017.85,2021.15,37211
854,2019-04-12,2028.85,2031.4,2009.0,2026.25,28860
855,2019-04-15,2030.0,2032.75,2008.2,2013.6,33728
856,2019-04-16,2020.9,2035.85,2017.5,2027.4,35735
857,2019-04-18,2031.0,2048.25,1999.15,2003.9,39502
858,2019-04-22,2006.0,2010.0,1950.05,1955.05,75801
859,2019-04-23,1958.5,1968.65,1930.0,1935.9,63905
860,2019-04-24,1949.0,1988.85,1934.1,1979.15,43028
861,2019-04-25,1988.0,1997.0,1950.55,1958.55,55663
862,2019-04-26,1959.9,1979.95,1942.4,1974.55,39152
863,2019-04-30,1977.0,2002.95,1954.7,1995.4,44877
864,2019-05-02,1992.0,2028.25,1990.0,2017.3,82472
865,2019-05-03,2030.0,2038.85,2006.0,2010.0,34656
866,2019-05-06,1990.0,1990.0,1959.25,1967.25,40921
867,2019-05-07,1979.0,2008.9,1961.0,1966.7,76221
868,2019-05-08,1969.85,1970.0,1926.0,1931.95,46516
